0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
Neutral,StronUp,Neutral,WeakUp,WeakUp,Dry,Wet,Dry,Neutral,PC,PC,PC,PC,None,None,DCVZFavor,None,Weak,None,None,LittleChange,LittleChange,Neutral,LittleChange,XNIL,Aug20_Sep15,C,CThruK,None,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,Average,ACEFK,PartInhibit,Moderate,None,C,XNIL,XNIL,XNIL,LowAtStation,Steep,Average,CloseToDryAd,OtherRapid,Other,E_W_N,LittleChange,None,NWQuad,Westerly,LongAnticyc
WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Wet,Clear,PC,Clear,Clear,Weak,Strong,Other,None,Strong,Strong,Marked,LittleChange,LittleChange,Neutral,LittleChange,SIG,Aug11_Aug20,C,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Neutral,Average,Average,ACEFK,None,Moderate,Moderate,C,XNIL,XNIL,SIG,LowEvrywhere,Steep,Average,Steep,MarkedUpper,MoistMDryL,E_W_N,NegToPos,Other,AllElse,Westerly,LongAnticyc
Down,Down,Neutral,Down,Down,Dry,VeryWet,VeryWet,Wet,Clear,Cloudy,Clear,Clear,None,Weak,DCVZFavor,Weak,None,None,Some,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,Jun15_Jul1,E,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,None,Unfavorable,None,E,SIG,SIG,SIG,LowNHighS,ModerateOrLe,Average,ModerateOrLe,NoMajor,MoistMDryL,DryLine,LittleChange,None,SWQuad,LVorOther,DenvCyclone
WeakUp,Neutral,Neutral,WeakUp,WeakUp,Neutral,Neutral,Dry,Dry,Clear,Clear,Clear,Clear,Strong,Strong,StrongWest,Strong,None,Strong,Marked,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,Aug11_Aug20,J,CThruK,None,LessThanAve,LessThanAve,CDEJ,LIGt0,Stability,LessUnstable,LessUnstable,GJ,Stifling,Weak,None,J,XNIL,XNIL,XNIL,LowAtStation,ModerateOrLe,Average,Steep,NoMajor,MoistMDryL,DryLine,LittleChange,Other,LV,LVorOther,LV
StrongUp,Neutral,Down,Down,Down,Dry,VeryWet,VeryWet,Wet,Clear,PC,Clear,Clear,Strong,Strong,StrongWest,Strong,None,Strong,Some,IncCapDecIns,Increasing,Negative,LittleChange,SVR,Jul2_Jul15,C,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,ACEFK,None,Weak,Slight,C,XNIL,XNIL,SVR,LowMtsHighPl,Stable,VeryMoist,ModerateOrLe,OtherRapid,Other,DryLine,SigPositive,None,NWQuad,Westerly,WidespdDnsl
WeakUp,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Wet,Wet,Clear,Clear,Clear,Clear,Strong,Strong,StrongWest,Strong,Strong,Strong,Some,DecCapIncIns,Decreasing,WeakPos,LittleChange,XNIL,Aug20_Sep15,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,B,Stifling,Strong,Slight,B,XNIL,XNIL,XNIL,HighEvrywher,Steep,Dry,Steep,NoMajor,Other,DenvCyclone,LittleChange,Other,SWQuad,LVorOther,DenvCyclone
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Wet,Wet,Clear,PC,PC,PC,Strong,Strong,Westerly,Weak,None,Weak,Some,LittleChange,LittleChange,Neutral,LittleChange,SIG,Aug20_Sep15,H,CThruK,PartInhibit,Average,Average,H,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,HI,PartInhibit,Weak,None,H,XNIL,XNIL,SIG,LowMtsHighPl,Stable,VeryMoist,CloseToDryAd,NoMajor,DryMMoistL,MovingFtorOt,NegToPos,Moving,NWQuad,Westerly,E_NE
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Dry,Dry,PC,Clear,Clear,Clear,Weak,Strong,DCVZFavor,Strong,Weak,Strong,Marked,LittleChange,LittleChange,Neutral,LittleChange,SVR,Jul16_Aug10,D,CThruK,None,Average,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,D,None,Strong,Slight,D,XNIL,XNIL,SVR,LowAtStation,Steep,Average,Steep,StrongFront,DryMMoistL,DryLine,LittleChange,None,SWQuad,Westerly,SEQuad
WeakUp,WeakUp,StrongUp,StrongUp,StrongUp,Neutral,Dry,Dry,Wet,Clear,Clear,Clear,Clear,None,Weak,DCVZFavor,Weak,None,Weak,Some,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Jul16_Aug10,I,CThruK,PartInhibit,Average,Average,ABI,N5GtLIGt_8,Stability,Average,Average,HI,Stifling,Unfavorable,None,I,SVR,SIG,SIG,LowSHighN,ModerateOrLe,Average,CloseToDryAd,StrongFront,DryMMoistL,Other,SigNegative,QStationary,AllElse,Westerly,E_NE
Neutral,Neutral,Down,Down,Down,Wet,Dry,Dry,Dry,Cloudy,PC,Cloudy,PC,None,None,Other,None,Weak,Weak,None,LittleChange,LittleChange,WeakPos,LittleChange,XNIL,Aug20_Sep15,D,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,D,None,Weak,Slight,D,XNIL,XNIL,XNIL,LowAtStation,Steep,Average,Steep,OtherRapid,DryMMoistL,DenvCyclone,PosToNeg,Other,LV,LVorOther,LV
Down,WeakUp,WeakUp,WeakUp,WeakUp,Neutral,VeryWet,Neutral,Wet,Clear,Clear,Clear,Clear,Weak,Strong,StrongWest,Strong,None,Weak,Marked,DecCapIncIns,Decreasing,WeakPos,LittleChange,SIG,Aug20_Sep15,C,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,ACEFK,Stifling,Moderate,None,C,XNIL,XNIL,SIG,LowMtsHighPl,CloseToDryAd,Dry,CloseToDryAd,OtherRapid,MoistMDryL,E_W_N,SigPositive,Other,NWQuad,Westerly,LongAnticyc
WeakUp,Down,Down,Down,Down,Neutral,Dry,Neutral,Dry,Cloudy,PC,Cloudy,Cloudy,Strong,Strong,Westerly,Strong,Weak,Strong,None,LittleChange,LittleChange,WeakPos,Decreasing,SIG,Jun15_Jul1,D,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,LILt_8,Neutral,MoreUnstable,MoreUnstable,D,PartInhibit,Unfavorable,None,D,XNIL,XNIL,SIG,LowAtStation,CloseToDryAd,Average,Steep,MarkedUpper,Other,DenvCyclone,PosToNeg,Other,SWQuad,Westerly,E_NE
StrongUp,Down,WeakUp,StrongUp,StrongUp,Dry,Wet,Wet,VeryWet,PC,Clear,PC,Cloudy,Weak,Weak,DCVZFavor,Weak,None,Weak,None,LittleChange,LittleChange,WeakPos,LittleChange,SIG,May15_Jun14,C,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,None,Strong,Strong,C,SVR,SVR,SVR,LowNHighS,CloseToDryAd,Average,Steep,OtherRapid,Other,E_W_N,SigPositive,None,AllElse,LVorOther,LongAnticyc
Down,StronUp,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Wet,Clear,PC,Cloudy,PC,None,Weak,DCVZFavor,None,Strong,Strong,Marked,DecCapIncIns,Decreasing,StrongPos,LittleChange,SIG,May15_Jun14,B,AB,Stifling,Average,LessThanAve,ABI,N5GtLIGt_8,Stability,Average,Average,B,PartInhibit,Weak,None,B,SIG,SIG,SIG,LowMtsHighPl,ModerateOrLe,VeryMoist,Steep,MarkedUpper,DryMMoistL,DenvCyclone,SigPositive,Other,NWQuad,Westerly,DenvCyclone
WeakUp,Down,WeakUp,Neutral,Neutral,Wet,Wet,Wet,Wet,Clear,PC,Clear,Clear,None,None,DCVZFavor,None,None,Weak,None,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,May15_Jun14,J,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,Average,Average,GJ,PartInhibit,Moderate,Strong,J,XNIL,XNIL,XNIL,LowMtsHighPl,ModerateOrLe,Average,ModerateOrLe,NoMajor,DryMMoistL,DryLine,LittleChange,None,LV,LVorOther,LV
StrongUp,Down,Down,Down,Down,Neutral,VeryWet,Neutral,Wet,PC,PC,PC,PC,None,None,StrongWest,None,Weak,Weak,None,LittleChange,LittleChange,Negative,Decreasing,XNIL,Jul2_Jul15,K,CThruK,None,LessThanAve,LessThanAve,K,LIGt0,Instability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,Strong,K,SIG,SIG,SIG,HighEvrywher,Steep,Dry,CloseToDryAd,StrongFront,Other,DryLine,SigPositive,None,NWQuad,Westerly,WidespdDnsl
WeakUp,Neutral,Down,Neutral,Neutral,Dry,Neutral,Neutral,Neutral,Clear,PC,Clear,Clear,Strong,Strong,DCVZFavor,Strong,None,Weak,Marked,IncCapDecIns,Increasing,StrongPos,Increasing,SVR,May15_Jun14,H,CThruK,Stifling,MoreThanAve,MoreThanAve,H,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,HI,None,Weak,Strong,H,SIG,SIG,SVR,Other,Stable,VeryMoist,CloseToDryAd,MarkedUpper,Other,MovingFtorOt,SigPositive,Other,AllElse,LVorOther,E_NE
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Wet,Neutral,Wet,Wet,Clear,Clear,Clear,Clear,Weak,Strong,StrongWest,Weak,None,None,Marked,LittleChange,LittleChange,StrongPos,Increasing,SIG,Jul16_Aug10,K,CThruK,Stifling,MoreThanAve,MoreThanAve,K,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,None,Moderate,Moderate,K,SIG,SIG,SIG,HighEvrywher,Stable,Dry,ModerateOrLe,MarkedUpper,MoistMDryL,None,SigPositive,None,SWQuad,Westerly,WidespdDnsl
WeakUp,StronUp,Neutral,WeakUp,WeakUp,VeryWet,Dry,Dry,Wet,PC,Cloudy,PC,Clear,None,None,StrongWest,None,Weak,Weak,None,DecCapIncIns,Decreasing,StrongPos,Increasing,XNIL,Jul16_Aug10,J,CThruK,PartInhibit,Average,LessThanAve,CDEJ,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,GJ,PartInhibit,Weak,Slight,J,XNIL,XNIL,XNIL,LowMtsHighPl,CloseToDryAd,Dry,Steep,NoMajor,MoistMDryL,DryLine,NegToPos,Other,LV,LVorOther,E_NE
WeakUp,WeakUp,Down,Down,Down,VeryWet,Neutral,VeryWet,Wet,PC,PC,PC,PC,Strong,Strong,DCVZFavor,Strong,Strong,Strong,Some,DecCapIncIns,Decreasing,Neutral,LittleChange,SIG,May15_Jun14,A,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,Stifling,Weak,None,A,XNIL,XNIL,SIG,LowMtsHighPl,Stable,Average,Steep,MarkedUpper,DryMMoistL,DryLine,PosToNeg,Other,SWQuad,Westerly,DenvCyclone
StrongUp,Neutral,Down,Neutral,Neutral,Dry,Dry,Neutral,Wet,PC,PC,PC,Clear,Strong,Strong,Other,None,None,None,None,LittleChange,LittleChange,StrongPos,Increasing,SIG,Jun15_Jul1,E,CThruK,None,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,None,Weak,Moderate,E,XNIL,XNIL,SIG,LowNHighS,CloseToDryAd,Average,ModerateOrLe,OtherRapid,MoistMDryL,None,LittleChange,QStationary,SWQuad,Westerly,LV
Neutral,Down,Neutral,Down,Down,VeryWet,VeryWet,VeryWet,VeryWet,Cloudy,PC,Cloudy,Cloudy,None,None,DCVZFavor,None,None,Weak,None,LittleChange,LittleChange,Negative,Decreasing,XNIL,Jul16_Aug10,F,CThruK,PartInhibit,Average,Average,F,N1GtLIGt_4,Stability,Average,LessUnstable,ACEFK,PartInhibit,Moderate,Slight,F,SIG,SIG,SIG,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,Other,Other,SigNegative,Moving,LV,LVorOther,E_NE
Down,Neutral,Down,Down,Down,Neutral,Neutral,Neutral,Dry,PC,PC,PC,PC,Strong,Strong,Westerly,Strong,None,Weak,Some,LittleChange,LittleChange,StrongPos,LittleChange,SIG,Jul16_Aug10,B,AB,PartInhibit,Average,Average,ABI,N1GtLIGt_4,Neutral,Average,Average,B,PartInhibit,Weak,None,B,XNIL,XNIL,SIG,LowEvrywhere,Steep,VeryMoist,CloseToDryAd,StrongFront,DryMMoistL,DenvCyclone,PosToNeg,None,AllElse,LVorOther,LongAnticyc
Down,Neutral,WeakUp,Down,Down,VeryWet,Neutral,VeryWet,VeryWet,PC,Clear,Clear,Clear,Weak,Strong,Other,None,None,None,None,LittleChange,LittleChange,Neutral,Increasing,SIG,Jul16_Aug10,K,CThruK,None,LessThanAve,LessThanAve,K,N1GtLIGt_4,Stability,Average,MoreUnstable,ACEFK,PartInhibit,Strong,Moderate,K,XNIL,XNIL,SIG,LowNHighS,CloseToDryAd,Dry,Steep,StrongFront,Other,DenvCyclone,PosToNeg,Moving,AllElse,Westerly,WidespdDnsl
Down,Neutral,Neutral,Down,Down,Neutral,Wet,Wet,Wet,PC,PC,PC,Clear,Strong,Strong,StrongWest,Weak,None,Strong,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SVR,May15_Jun14,B,AB,PartInhibit,MoreThanAve,MoreThanAve,ABI,LIGt0,Instability,LessUnstable,LessUnstable,B,PartInhibit,Moderate,Moderate,B,XNIL,XNIL,SVR,Other,ModerateOrLe,Dry,Steep,NoMajor,Other,MovingFtorOt,LittleChange,Other,AllElse,LVorOther,LV
WeakUp,Neutral,StrongUp,WeakUp,WeakUp,Dry,Wet,Neutral,Dry,PC,Clear,PC,PC,Weak,Weak,Other,Weak,Weak,Weak,None,LittleChange,LittleChange,WeakPos,LittleChange,XNIL,May15_Jun14,H,CThruK,Stifling,Average,Average,H,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,HI,None,Strong,Strong,H,XNIL,XNIL,XNIL,LowSHighN,ModerateOrLe,Average,CloseToDryAd,MarkedUpper,DryMMoistL,None,PosToNeg,None,AllElse,LVorOther,E_NE
WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Dry,PC,Clear,Clear,Clear,Strong,Strong,Westerly,Strong,None,Weak,Some,IncCapDecIns,Increasing,Neutral,Increasing,SIG,Jul16_Aug10,E,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,Stifling,Strong,Moderate,E,SIG,SIG,SIG,LowSHighN,Steep,Dry,Steep,NoMajor,MoistMDryL,None,LittleChange,None,SWQuad,LVorOther,LongAnticyc
StrongUp,Down,WeakUp,Neutral,Neutral,VeryWet,Neutral,Neutral,Wet,PC,Cloudy,PC,Clear,Weak,Strong,DCVZFavor,Strong,None,Strong,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SIG,Jun15_Jul1,C,CThruK,Stifling,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,Average,Average,ACEFK,Stifling,Moderate,None,C,XNIL,XNIL,SIG,LowNHighS,Steep,Average,Steep,OtherRapid,Other,E_W_N,SigPositive,Other,NWQuad,Westerly,LV
Neutral,Neutral,StrongUp,WeakUp,WeakUp,Neutral,Neutral,Neutral,Neutral,PC,PC,Clear,Clear,Strong,Strong,Westerly,None,None,Weak,Marked,IncCapDecIns,Increasing,Negative,Increasing,SVR,Jun15_Jul1,F,CThruK,PartInhibit,LessThanAve,Average,F,N1GtLIGt_4,Stability,LessUnstable,MoreUnstable,ACEFK,Stifling,Moderate,Slight,F,SIG,XNIL,SVR,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,Other,None,LittleChange,Other,LV,LVorOther,LV
StrongUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,PC,Clear,Clear,Clear,None,None,StrongWest,None,Weak,Weak,None,LittleChange,LittleChange,Negative,Decreasing,XNIL,Jul16_Aug10,B,AB,Stifling,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Stability,Average,Average,B,PartInhibit,Strong,Slight,B,XNIL,XNIL,XNIL,LowAtStation,Steep,Average,ModerateOrLe,NoMajor,DryMMoistL,DenvCyclone,LittleChange,Other,AllElse,LVorOther,DenvCyclone
StrongUp,WeakUp,Neutral,WeakUp,WeakUp,Wet,Wet,Neutral,Wet,Clear,Clear,Clear,Clear,None,Weak,StrongWest,Strong,None,Weak,None,LittleChange,LittleChange,StrongPos,Increasing,XNIL,May15_Jun14,C,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,Average,ACEFK,Stifling,Moderate,Slight,C,XNIL,XNIL,XNIL,LowAtStation,CloseToDryAd,Average,ModerateOrLe,OtherRapid,Other,E_W_N,NegToPos,None,NWQuad,LVorOther,LongAnticyc
Neutral,WeakUp,WeakUp,WeakUp,WeakUp,Neutral,Dry,Neutral,Dry,Clear,Clear,Clear,Clear,Strong,Strong,Other,None,Weak,Weak,None,LittleChange,LittleChange,Neutral,Decreasing,XNIL,Jul16_Aug10,J,CThruK,PartInhibit,Average,Average,CDEJ,LILt_8,Stability,LessUnstable,LessUnstable,GJ,Stifling,Weak,Slight,J,XNIL,XNIL,XNIL,LowAtStation,ModerateOrLe,Average,ModerateOrLe,NoMajor,Other,None,LittleChange,Other,LV,LVorOther,LV
WeakUp,StronUp,StrongUp,StrongUp,StrongUp,VeryWet,Dry,Wet,VeryWet,Clear,PC,Clear,PC,Weak,Strong,Westerly,Strong,Weak,Weak,Some,DecCapIncIns,Decreasing,StrongPos,LittleChange,SIG,May15_Jun14,C,CThruK,PartInhibit,Average,LessThanAve,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,None,C,XNIL,XNIL,SIG,LowAtStation,CloseToDryAd,Average,CloseToDryAd,MarkedUpper,MoistMDryL,E_W_S,SigNegative,None,SWQuad,LVorOther,LongAnticyc
Down,WeakUp,Down,Down,Down,Wet,Dry,Dry,Dry,PC,Clear,PC,PC,Strong,Strong,StrongWest,Strong,Weak,Strong,Some,IncCapDecIns,Increasing,Neutral,Increasing,SIG,May15_Jun14,G,CThruK,None,LessThanAve,Average,G,N1GtLIGt_4,Instability,Average,MoreUnstable,GJ,Stifling,Strong,Slight,G,SIG,SIG,SIG,LowNHighS,CloseToDryAd,Dry,CloseToDryAd,NoMajor,MoistMDryL,None,LittleChange,None,LV,Westerly,WidespdDnsl
WeakUp,Neutral,StrongUp,WeakUp,WeakUp,Neutral,Neutral,Neutral,Neutral,PC,Clear,Clear,Clear,Weak,Weak,DCVZFavor,None,None,None,Some,LittleChange,LittleChange,Negative,Decreasing,SIG,Aug20_Sep15,J,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,LIGt0,Instability,LessUnstable,LessUnstable,GJ,None,Strong,Strong,J,XNIL,XNIL,SIG,LowAtStation,CloseToDryAd,Dry,Steep,NoMajor,DryMMoistL,DryLine,LittleChange,Other,LV,LVorOther,LV
Neutral,Neutral,WeakUp,WeakUp,WeakUp,VeryWet,Neutral,Wet,VeryWet,PC,PC,PC,Cloudy,None,None,Other,None,None,Weak,None,LittleChange,LittleChange,WeakPos,Increasing,XNIL,Aug20_Sep15,E,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,ACEFK,Stifling,Weak,None,E,XNIL,XNIL,XNIL,LowNHighS,Steep,Average,ModerateOrLe,NoMajor,MoistMDryL,Other,NegToPos,None,SWQuad,Westerly,WidespdDnsl
Neutral,Down,Neutral,Down,Down,VeryWet,Dry,Wet,Dry,Cloudy,Clear,Cloudy,PC,None,None,DCVZFavor,None,None,None,None,LittleChange,LittleChange,Negative,Decreasing,XNIL,Aug20_Sep15,K,CThruK,Stifling,Average,Average,K,N5GtLIGt_8,Stability,Average,LessUnstable,ACEFK,PartInhibit,Weak,Slight,K,SVR,SVR,SVR,LowEvrywhere,ModerateOrLe,Dry,Steep,MarkedUpper,MoistMDryL,MovingFtorOt,PosToNeg,QStationary,SWQuad,Westerly,LV
WeakUp,Neutral,Down,Neutral,Neutral,Neutral,Dry,Dry,Neutral,PC,PC,PC,Cloudy,Weak,Weak,DCVZFavor,Weak,None,Weak,Some,DecCapIncIns,Decreasing,WeakPos,Decreasing,XNIL,Aug20_Sep15,J,CThruK,TotalInhibit,MoreThanAve,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,GJ,None,Weak,Slight,J,SVR,SVR,SVR,LowMtsHighPl,Steep,Average,ModerateOrLe,NoMajor,DryMMoistL,None,LittleChange,Other,LV,LVorOther,E_NE
Down,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Wet,Clear,Cloudy,PC,PC,Strong,Strong,DCVZFavor,Weak,Strong,Strong,Marked,LittleChange,LittleChange,Neutral,Decreasing,SIG,May15_Jun14,I,CThruK,PartInhibit,LessThanAve,LessThanAve,ABI,LILt_8,Instability,MoreUnstable,MoreUnstable,HI,PartInhibit,Moderate,Slight,I,XNIL,XNIL,SIG,LowMtsHighPl,ModerateOrLe,Average,CloseToDryAd,NoMajor,DryMMoistL,E_W_S,LittleChange,QStationary,AllElse,Westerly,LongAnticyc
Neutral,Neutral,WeakUp,Neutral,Neutral,Neutral,Dry,Dry,Dry,PC,Clear,PC,PC,Strong,Strong,Westerly,Strong,Strong,Strong,Some,LittleChange,LittleChange,WeakPos,LittleChange,SVR,May15_Jun14,H,CThruK,None,LessThanAve,LessThanAve,H,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,HI,PartInhibit,Weak,Moderate,H,SVR,XNIL,SVR,HighEvrywher,Stable,Average,ModerateOrLe,MarkedUpper,DryMMoistL,E_W_S,PosToNeg,None,NWQuad,LVorOther,E_NE
StrongUp,WeakUp,WeakUp,WeakUp,WeakUp,Wet,VeryWet,Wet,Wet,PC,Clear,PC,Cloudy,Strong,Strong,DCVZFavor,Strong,None,Weak,Some,IncCapDecIns,Increasing,Neutral,Decreasing,XNIL,May15_Jun14,A,AB,PartInhibit,Average,MoreThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Weak,Slight,A,SIG,SIG,SIG,LowMtsHighPl,Stable,VeryMoist,ModerateOrLe,StrongFront,DryMMoistL,MovingFtorOt,SigNegative,Other,SWQuad,Westerly,DenvCyclone
Neutral,Neutral,WeakUp,Neutral,Neutral,Neutral,Dry,Dry,Dry,Clear,Clear,Clear,PC,Strong,Strong,Other,Weak,None,Weak,Some,LittleChange,LittleChange,Neutral,Decreasing,SIG,Jul2_Jul15,K,CThruK,Stifling,MoreThanAve,MoreThanAve,K,LILt_8,Instability,MoreUnstable,Average,ACEFK,PartInhibit,Weak,Slight,K,XNIL,XNIL,SIG,HighEvrywher,Steep,Average,ModerateOrLe,MarkedUpper,DryMMoistL,E_W_S,SigPositive,None,AllElse,Westerly,SEQuad
StrongUp,StronUp,Neutral,StrongUp,StrongUp,Dry,Wet,Wet,Wet,PC,PC,Clear,Clear,None,Weak,DCVZFavor,Weak,None,None,None,DecCapIncIns,Decreasing,WeakPos,LittleChange,SIG,May15_Jun14,E,CThruK,None,Average,LessThanAve,CDEJ,N5GtLIGt_8,Stability,Average,Average,ACEFK,None,Moderate,Strong,E,SIG,SIG,SIG,HighEvrywher,CloseToDryAd,Dry,ModerateOrLe,OtherRapid,MoistMDryL,None,SigNegative,None,SWQuad,Westerly,LV
Down,Neutral,Neutral,Neutral,Neutral,VeryWet,Dry,Wet,VeryWet,Clear,Clear,Clear,Clear,Weak,Strong,StrongWest,Weak,None,Strong,Marked,DecCapIncIns,Decreasing,WeakPos,Increasing,SIG,May15_Jun14,E,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Neutral,Average,MoreUnstable,ACEFK,Stifling,Strong,Moderate,E,SVR,SVR,SVR,LowAtStation,CloseToDryAd,Average,Steep,OtherRapid,MoistMDryL,None,NegToPos,None,SWQuad,Westerly,LV
WeakUp,Neutral,Down,Down,Down,Dry,VeryWet,Wet,Wet,Clear,PC,PC,Clear,Weak,Weak,DCVZFavor,None,Weak,Weak,Some,IncCapDecIns,Increasing,Neutral,LittleChange,XNIL,May15_Jun14,D,CThruK,Stifling,Average,MoreThanAve,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,D,None,Moderate,Moderate,D,XNIL,XNIL,XNIL,LowSHighN,CloseToDryAd,Average,CloseToDryAd,NoMajor,DryMMoistL,DenvCyclone,NegToPos,Other,AllElse,Westerly,DenvCyclone
Down,Neutral,WeakUp,Neutral,Neutral,Dry,VeryWet,VeryWet,VeryWet,PC,Clear,Cloudy,Cloudy,Strong,Strong,StrongWest,Strong,Weak,Weak,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SVR,Jun15_Jul1,B,AB,Stifling,Average,MoreThanAve,ABI,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,B,None,Weak,Moderate,B,SVR,SVR,SVR,LowMtsHighPl,Steep,VeryMoist,Steep,OtherRapid,Other,DenvCyclone,LittleChange,Other,SWQuad,LVorOther,DenvCyclone
Down,WeakUp,StrongUp,Neutral,Neutral,VeryWet,VeryWet,Wet,Wet,Clear,PC,Clear,Clear,None,Strong,DCVZFavor,None,Weak,Weak,Some,IncCapDecIns,Increasing,StrongPos,Increasing,SVR,Aug11_Aug20,B,AB,PartInhibit,Average,MoreThanAve,ABI,LIGt0,Neutral,Average,MoreUnstable,B,PartInhibit,Weak,Moderate,B,XNIL,XNIL,SVR,LowAtStation,Steep,Average,Steep,NoMajor,DryMMoistL,DenvCyclone,LittleChange,Other,SWQuad,Westerly,DenvCyclone
WeakUp,Neutral,Neutral,WeakUp,WeakUp,Neutral,Neutral,Dry,Neutral,PC,Clear,PC,PC,None,Weak,DCVZFavor,Weak,Weak,Strong,Some,DecCapIncIns,Decreasing,WeakPos,Decreasing,XNIL,Jul2_Jul15,G,CThruK,PartInhibit,LessThanAve,LessThanAve,G,N1GtLIGt_4,Instability,Average,Average,GJ,None,Weak,None,G,XNIL,XNIL,XNIL,LowSHighN,CloseToDryAd,Dry,CloseToDryAd,NoMajor,MoistMDryL,None,SigPositive,None,SWQuad,Westerly,LongAnticyc
Down,StronUp,Down,Down,Down,Wet,Dry,Wet,Wet,PC,Clear,Clear,Clear,Weak,Strong,StrongWest,Strong,Weak,Weak,Marked,IncCapDecIns,Increasing,StrongPos,LittleChange,SVR,May15_Jun14,K,CThruK,PartInhibit,LessThanAve,MoreThanAve,K,N5GtLIGt_8,Neutral,LessUnstable,Average,ACEFK,Stifling,Moderate,None,K,XNIL,XNIL,SVR,Other,Steep,Average,Steep,MarkedUpper,Other,None,SigPositive,Moving,AllElse,Westerly,LV
