0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
WeakUp,WeakUp,WeakUp,WeakUp,WeakUp,Dry,Neutral,Wet,Neutral,Cloudy,Clear,Clear,Clear,Weak,Strong,Other,None,None,None,Marked,DecCapIncIns,Decreasing,WeakPos,LittleChange,SVR,May15_Jun14,E,CThruK,TotalInhibit,MoreThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,Average,Average,ACEFK,PartInhibit,Moderate,None,E,XNIL,SVR,SVR,LowEvrywhere,Steep,Dry,Steep,NoMajor,MoistMDryL,Other,SigNegative,None,NWQuad,Westerly,LV
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Dry,Clear,PC,Clear,Clear,None,None,StrongWest,None,None,None,None,LittleChange,LittleChange,Neutral,LittleChange,XNIL,Jul2_Jul15,I,CThruK,PartInhibit,LessThanAve,Average,ABI,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,HI,PartInhibit,Moderate,None,I,XNIL,XNIL,XNIL,LowSHighN,Steep,Average,Steep,OtherRapid,DryMMoistL,E_W_S,PosToNeg,QStationary,SWQuad,LVorOther,DenvCyclone
WeakUp,Down,Neutral,Neutral,Neutral,Dry,VeryWet,Dry,Neutral,Clear,Clear,Clear,Clear,Weak,Strong,DCVZFavor,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Jun15_Jul1,B,AB,None,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,B,None,Moderate,Slight,B,XNIL,XNIL,XNIL,LowMtsHighPl,Stable,Dry,CloseToDryAd,MarkedUpper,DryMMoistL,DenvCyclone,PosToNeg,Other,SWQuad,LVorOther,DenvCyclone
StrongUp,WeakUp,StrongUp,StrongUp,StrongUp,Neutral,Dry,Dry,Neutral,Clear,Clear,Clear,PC,Weak,Weak,Other,Weak,None,None,None,DecCapIncIns,Decreasing,Neutral,Decreasing,XNIL,Aug11_Aug20,E,CThruK,TotalInhibit,MoreThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,Average,ACEFK,None,Unfavorable,None,E,XNIL,XNIL,XNIL,LowEvrywhere,Steep,Dry,Steep,NoMajor,MoistMDryL,None,LittleChange,None,SWQuad,Westerly,E_NE
WeakUp,Neutral,Neutral,Neutral,Neutral,VeryWet,Wet,Wet,Neutral,PC,PC,PC,PC,None,None,Westerly,None,None,None,None,LittleChange,LittleChange,Negative,Decreasing,XNIL,Jun15_Jul1,B,AB,PartInhibit,Average,Average,ABI,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,B,Stifling,Strong,None,B,XNIL,XNIL,XNIL,LowNHighS,ModerateOrLe,VeryMoist,Steep,OtherRapid,MoistMDryL,DenvCyclone,LittleChange,QStationary,AllElse,LVorOther,SEQuad
WeakUp,Down,Neutral,Down,Down,VeryWet,Wet,VeryWet,Wet,PC,Cloudy,PC,PC,None,Weak,StrongWest,Weak,Weak,Weak,Some,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Aug11_Aug20,K,CThruK,PartInhibit,LessThanAve,Average,K,N5GtLIGt_8,Neutral,Average,MoreUnstable,ACEFK,PartInhibit,Weak,Slight,K,XNIL,XNIL,XNIL,LowNHighS,Steep,Dry,ModerateOrLe,StrongFront,Other,MovingFtorOt,SigPositive,Moving,AllElse,Westerly,LV
WeakUp,StronUp,Neutral,WeakUp,WeakUp,Neutral,Neutral,Neutral,Neutral,PC,PC,PC,PC,Strong,Strong,DCVZFavor,Strong,Weak,Strong,Some,DecCapIncIns,Decreasing,Neutral,LittleChange,SVR,May15_Jun14,K,CThruK,Stifling,MoreThanAve,MoreThanAve,K,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,Stifling,Moderate,Slight,K,SIG,SIG,SVR,LowSHighN,ModerateOrLe,VeryMoist,CloseToDryAd,MarkedUpper,DryMMoistL,DenvCyclone,LittleChange,Moving,AllElse,Westerly,WidespdDnsl
Neutral,Down,Down,Down,Down,Neutral,Dry,Dry,Dry,PC,Cloudy,Cloudy,PC,Strong,Strong,Westerly,None,None,Weak,Marked,IncCapDecIns,Increasing,Negative,LittleChange,SIG,Jul2_Jul15,J,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,GJ,Stifling,Moderate,Slight,J,SVR,SVR,SVR,LowAtStation,Steep,Dry,ModerateOrLe,NoMajor,MoistMDryL,Other,NegToPos,None,LV,LVorOther,SEQuad
StrongUp,WeakUp,Down,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Clear,PC,Clear,Clear,Weak,Strong,DCVZFavor,Strong,None,Strong,Marked,IncCapDecIns,Increasing,Negative,Increasing,SIG,Jul16_Aug10,F,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,F,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,None,Moderate,Strong,F,XNIL,XNIL,SIG,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,Other,E_W_S,SigNegative,Other,LV,LVorOther,E_NE
Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Wet,Neutral,Neutral,Clear,PC,PC,PC,Strong,Strong,Westerly,Strong,Weak,Strong,Some,LittleChange,LittleChange,Negative,Decreasing,SIG,Jun15_Jul1,J,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,LILt_8,Stability,MoreUnstable,Average,GJ,None,Unfavorable,None,J,XNIL,XNIL,SIG,LowAtStation,ModerateOrLe,Dry,Steep,NoMajor,DryMMoistL,DryLine,LittleChange,Other,LV,LVorOther,LV
StrongUp,WeakUp,Down,WeakUp,WeakUp,Neutral,Wet,Neutral,Neutral,Clear,PC,PC,PC,Strong,Strong,DCVZFavor,Weak,Weak,Weak,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SIG,Jul16_Aug10,K,CThruK,PartInhibit,LessThanAve,LessThanAve,K,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,TotalInhibit,Unfavorable,None,K,XNIL,XNIL,SIG,LowSHighN,ModerateOrLe,Average,ModerateOrLe,StrongFront,MoistMDryL,MovingFtorOt,PosToNeg,None,NWQuad,LVorOther,WidespdDnsl
WeakUp,Neutral,StrongUp,WeakUp,WeakUp,Neutral,Wet,Wet,Wet,Clear,Cloudy,Clear,Clear,Weak,Strong,DCVZFavor,Strong,Weak,Weak,Marked,LittleChange,LittleChange,Negative,Decreasing,SVR,May15_Jun14,E,CThruK,None,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Neutral,Average,Average,ACEFK,PartInhibit,Unfavorable,None,E,XNIL,XNIL,SVR,LowSHighN,Steep,Average,ModerateOrLe,NoMajor,MoistMDryL,DenvCyclone,LittleChange,None,SWQuad,Westerly,LV
StrongUp,WeakUp,Down,WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,PC,PC,PC,Cloudy,Weak,Strong,StrongWest,Strong,None,Weak,Some,IncCapDecIns,Increasing,WeakPos,Increasing,SVR,Aug20_Sep15,J,CThruK,None,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,MoreUnstable,GJ,None,Moderate,Strong,J,SIG,SIG,SVR,LowSHighN,Steep,Dry,Steep,NoMajor,MoistMDryL,DryLine,LittleChange,None,AllElse,LVorOther,LV
Neutral,StronUp,Neutral,WeakUp,WeakUp,Neutral,Dry,Neutral,Neutral,Clear,Clear,Clear,Clear,Strong,Strong,Westerly,Strong,None,Weak,Some,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,May15_Jun14,G,CThruK,PartInhibit,Average,Average,G,N1GtLIGt_4,Instability,Average,MoreUnstable,GJ,None,Moderate,Moderate,G,SIG,SIG,SIG,LowAtStation,Steep,Dry,Steep,MarkedUpper,Other,DenvCyclone,LittleChange,None,AllElse,LVorOther,LV
Down,StronUp,Neutral,StrongUp,StrongUp,Wet,Wet,Dry,Neutral,Clear,PC,Clear,PC,None,Weak,Westerly,Weak,None,None,None,LittleChange,LittleChange,Negative,Increasing,XNIL,May15_Jun14,I,CThruK,Stifling,Average,Average,ABI,N5GtLIGt_8,Neutral,LessUnstable,LessUnstable,HI,None,Weak,Strong,I,XNIL,XNIL,XNIL,LowSHighN,Steep,Dry,Steep,StrongFront,MoistMDryL,E_W_N,SigNegative,QStationary,SWQuad,LVorOther,E_NE
WeakUp,Neutral,Down,Down,Down,Neutral,Neutral,Wet,Dry,PC,Clear,Clear,Clear,Strong,Strong,DCVZFavor,Strong,Weak,Strong,Some,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,May15_Jun14,I,CThruK,None,Average,MoreThanAve,ABI,LIGt0,Stability,LessUnstable,Average,HI,TotalInhibit,Moderate,None,I,XNIL,XNIL,SIG,LowAtStation,Steep,Average,CloseToDryAd,OtherRapid,Other,E_W_S,PosToNeg,QStationary,SWQuad,Westerly,DenvCyclone
StrongUp,Neutral,StrongUp,StrongUp,StrongUp,Dry,Neutral,Neutral,Neutral,PC,Clear,PC,Cloudy,Weak,Strong,Other,Weak,Strong,Weak,None,LittleChange,LittleChange,Negative,Decreasing,SIG,May15_Jun14,E,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,Moderate,E,SIG,SIG,SIG,LowAtStation,CloseToDryAd,Dry,ModerateOrLe,OtherRapid,MoistMDryL,None,LittleChange,None,SWQuad,Westerly,LV
Neutral,Neutral,WeakUp,WeakUp,WeakUp,Wet,Neutral,Wet,Wet,Cloudy,Clear,Cloudy,PC,Strong,Strong,StrongWest,Strong,None,Strong,Marked,LittleChange,LittleChange,Neutral,LittleChange,SVR,Aug20_Sep15,E,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,ACEFK,None,Moderate,Slight,E,XNIL,XNIL,SVR,LowAtStation,Steep,Average,ModerateOrLe,NoMajor,MoistMDryL,None,SigPositive,None,SWQuad,LVorOther,E_NE
StrongUp,StronUp,Down,Neutral,Neutral,Wet,Neutral,Wet,Neutral,Clear,PC,Clear,Clear,None,Weak,DCVZFavor,Strong,None,Weak,Some,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,Jun15_Jul1,J,CThruK,None,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,GJ,None,Unfavorable,Slight,J,SVR,SIG,SIG,LowSHighN,Steep,Average,ModerateOrLe,NoMajor,DryMMoistL,DryLine,LittleChange,Other,LV,LVorOther,SEQuad
Down,WeakUp,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Dry,PC,PC,PC,PC,Strong,Strong,StrongWest,Strong,None,Weak,Marked,IncCapDecIns,Increasing,Neutral,Decreasing,XNIL,May15_Jun14,D,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,D,None,Unfavorable,Moderate,D,SVR,SVR,SVR,LowNHighS,CloseToDryAd,Dry,ModerateOrLe,StrongFront,DryMMoistL,None,SigNegative,None,SWQuad,LVorOther,E_NE
Down,StronUp,Neutral,Neutral,Neutral,Dry,Dry,Dry,Neutral,Clear,Clear,Clear,Clear,Strong,Strong,Westerly,Strong,None,Weak,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Jul16_Aug10,I,CThruK,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,HI,TotalInhibit,Unfavorable,None,I,SIG,SIG,SIG,LowSHighN,Stable,VeryMoist,CloseToDryAd,NoMajor,Other,MovingFtorOt,SigNegative,QStationary,AllElse,Westerly,DenvCyclone
StrongUp,Down,Down,StrongUp,StrongUp,Neutral,VeryWet,Neutral,Wet,PC,PC,Clear,Clear,Strong,Strong,DCVZFavor,Weak,Strong,None,Some,DecCapIncIns,Decreasing,StrongPos,Increasing,SVR,Jul2_Jul15,J,CThruK,TotalInhibit,MoreThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,MoreUnstable,GJ,None,Unfavorable,Slight,J,XNIL,XNIL,SVR,LowAtStation,Stable,Dry,Steep,NoMajor,DryMMoistL,E_W_N,LittleChange,Other,LV,LVorOther,SEQuad
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Wet,PC,PC,PC,PC,None,Weak,StrongWest,Weak,None,Weak,Some,DecCapIncIns,Decreasing,StrongPos,Increasing,SIG,Jul16_Aug10,J,CThruK,PartInhibit,Average,LessThanAve,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,GJ,PartInhibit,Weak,None,J,XNIL,XNIL,SIG,LowMtsHighPl,Steep,Dry,ModerateOrLe,NoMajor,DryMMoistL,DryLine,SigNegative,QStationary,AllElse,LVorOther,LV
Down,Neutral,WeakUp,Neutral,Neutral,Dry,Wet,Neutral,Wet,Clear,PC,PC,PC,Strong,Strong,DCVZFavor,Strong,None,Strong,Marked,LittleChange,LittleChange,Neutral,Decreasing,XNIL,Jul16_Aug10,E,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,None,Unfavorable,None,E,XNIL,XNIL,XNIL,HighEvrywher,ModerateOrLe,Average,Steep,NoMajor,MoistMDryL,DenvCyclone,SigNegative,None,SWQuad,LVorOther,SEQuad
StrongUp,Down,WeakUp,Neutral,Neutral,Wet,Neutral,Dry,Dry,PC,PC,PC,Clear,Weak,Weak,StrongWest,Weak,Strong,Strong,None,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Jul16_Aug10,E,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Stability,Average,MoreUnstable,ACEFK,None,Strong,Strong,E,SIG,SIG,SIG,LowEvrywhere,ModerateOrLe,VeryMoist,Steep,NoMajor,MoistMDryL,None,SigPositive,None,SWQuad,Westerly,DenvCyclone
Down,Neutral,StrongUp,Neutral,Neutral,Neutral,VeryWet,Wet,Wet,PC,PC,PC,PC,Strong,Strong,Westerly,Strong,Strong,Strong,Some,DecCapIncIns,Decreasing,StrongPos,Increasing,SIG,Jun15_Jul1,B,AB,Stifling,MoreThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,Average,B,PartInhibit,Strong,Strong,B,SIG,SIG,SIG,Other,ModerateOrLe,VeryMoist,CloseToDryAd,NoMajor,Other,None,NegToPos,Other,LV,LVorOther,DenvCyclone
Down,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Clear,PC,Clear,Clear,Weak,Strong,Westerly,Strong,Strong,Strong,Marked,LittleChange,LittleChange,Negative,Decreasing,SVR,Jul2_Jul15,J,CThruK,Stifling,Average,Average,CDEJ,N1GtLIGt_4,Neutral,Average,Average,GJ,None,Weak,Slight,J,XNIL,XNIL,SVR,LowNHighS,ModerateOrLe,Dry,CloseToDryAd,NoMajor,Other,DryLine,LittleChange,Other,LV,LVorOther,LongAnticyc
Down,Neutral,Down,Down,Down,VeryWet,Dry,Wet,Neutral,Clear,Cloudy,PC,PC,Strong,Strong,Westerly,Weak,None,Weak,Marked,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,Jul2_Jul15,B,AB,PartInhibit,Average,MoreThanAve,ABI,LILt_8,Instability,Average,Average,B,None,Moderate,Moderate,B,XNIL,XNIL,SIG,LowMtsHighPl,Steep,Dry,ModerateOrLe,OtherRapid,Other,DenvCyclone,SigNegative,Other,LV,LVorOther,SEQuad
WeakUp,Neutral,StrongUp,WeakUp,WeakUp,Dry,Neutral,Dry,Neutral,Clear,Cloudy,Clear,PC,None,None,Other,None,None,None,None,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,Aug20_Sep15,K,CThruK,PartInhibit,Average,MoreThanAve,K,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,ACEFK,None,Unfavorable,Slight,K,XNIL,XNIL,XNIL,Other,Steep,Average,Steep,StrongFront,Other,MovingFtorOt,LittleChange,None,AllElse,Westerly,SEQuad
StrongUp,Neutral,WeakUp,WeakUp,WeakUp,Wet,Neutral,Neutral,Neutral,PC,Clear,PC,PC,Weak,Weak,Westerly,Weak,None,Weak,Some,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Jul2_Jul15,I,CThruK,None,LessThanAve,Average,ABI,LILt_8,Instability,MoreUnstable,MoreUnstable,HI,Stifling,Weak,Slight,I,XNIL,XNIL,SIG,Other,CloseToDryAd,Average,ModerateOrLe,StrongFront,DryMMoistL,E_W_N,SigNegative,QStationary,LV,LVorOther,LV
WeakUp,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Wet,Wet,Clear,Clear,Clear,Clear,None,Weak,StrongWest,Strong,Weak,Weak,Some,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Jun15_Jul1,K,CThruK,PartInhibit,MoreThanAve,MoreThanAve,K,N1GtLIGt_4,Stability,Average,Average,ACEFK,None,Moderate,Moderate,K,XNIL,SVR,SVR,Other,ModerateOrLe,Average,ModerateOrLe,StrongFront,Other,Other,NegToPos,Moving,SWQuad,Westerly,WidespdDnsl
WeakUp,Down,Neutral,Neutral,Neutral,VeryWet,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,None,Strong,Other,Weak,None,Weak,Marked,IncCapDecIns,Increasing,StrongPos,Increasing,SVR,Aug11_Aug20,D,CThruK,None,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Neutral,Average,MoreUnstable,D,None,Moderate,Strong,D,XNIL,XNIL,SVR,LowAtStation,CloseToDryAd,Average,Steep,OtherRapid,DryMMoistL,Other,NegToPos,Moving,NWQuad,LVorOther,DenvCyclone
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Dry,PC,Clear,Clear,Clear,None,None,Westerly,None,Weak,None,None,LittleChange,LittleChange,WeakPos,LittleChange,XNIL,Jul16_Aug10,E,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,LIGt0,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Weak,Slight,E,SVR,SVR,SVR,LowSHighN,Stable,Average,ModerateOrLe,NoMajor,MoistMDryL,None,PosToNeg,Other,AllElse,LVorOther,DenvCyclone
Neutral,WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,Neutral,Wet,Clear,PC,Clear,Clear,Weak,Strong,Westerly,Strong,None,Strong,Marked,DecCapIncIns,Decreasing,Neutral,Increasing,SIG,Aug20_Sep15,C,CThruK,TotalInhibit,MoreThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,None,Weak,Slight,C,XNIL,XNIL,SIG,LowEvrywhere,CloseToDryAd,Average,Steep,NoMajor,Other,E_W_N,NegToPos,Other,NWQuad,Westerly,LV
Neutral,Down,WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,PC,Clear,Clear,Clear,Strong,Strong,StrongWest,Strong,None,Strong,Marked,IncCapDecIns,Increasing,WeakPos,LittleChange,SIG,Jun15_Jul1,H,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,H,N1GtLIGt_4,Stability,Average,Average,HI,PartInhibit,Moderate,Moderate,H,SIG,SIG,SIG,LowMtsHighPl,Stable,Average,Steep,MarkedUpper,DryMMoistL,Other,SigPositive,Moving,NWQuad,Westerly,DenvCyclone
WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Neutral,PC,PC,PC,Clear,Strong,Strong,Other,Weak,Weak,Weak,None,DecCapIncIns,Decreasing,Neutral,LittleChange,XNIL,Aug20_Sep15,C,CThruK,Stifling,MoreThanAve,LessThanAve,CDEJ,LILt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,Slight,C,SIG,SIG,SIG,LowEvrywhere,Steep,Average,Steep,StrongFront,MoistMDryL,DryLine,SigPositive,Moving,NWQuad,Westerly,LongAnticyc
WeakUp,Neutral,Down,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Clear,PC,Clear,Clear,None,Weak,DCVZFavor,None,Strong,Strong,Some,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,May15_Jun14,H,CThruK,Stifling,MoreThanAve,LessThanAve,H,N1GtLIGt_4,Instability,Average,LessUnstable,HI,None,Strong,Strong,H,SIG,SIG,SIG,LowMtsHighPl,Stable,VeryMoist,ModerateOrLe,MarkedUpper,DryMMoistL,MovingFtorOt,SigNegative,None,LV,LVorOther,SEQuad
StrongUp,Down,Neutral,StrongUp,StrongUp,VeryWet,Neutral,Neutral,Wet,PC,Clear,Clear,Cloudy,Weak,Weak,StrongWest,Weak,None,Weak,None,DecCapIncIns,Decreasing,StrongPos,Increasing,SIG,Jul16_Aug10,J,CThruK,PartInhibit,Average,LessThanAve,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,GJ,Stifling,Weak,None,J,XNIL,XNIL,SIG,LowEvrywhere,CloseToDryAd,Average,Steep,OtherRapid,DryMMoistL,Other,LittleChange,Other,LV,LVorOther,LongAnticyc
Down,Down,StrongUp,Neutral,Neutral,Dry,Dry,Neutral,Neutral,PC,PC,PC,PC,Weak,Strong,DCVZFavor,Weak,Strong,None,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SIG,May15_Jun14,A,AB,TotalInhibit,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Instability,MoreUnstable,LessUnstable,ACEFK,None,Weak,Slight,A,SVR,SVR,SVR,LowNHighS,CloseToDryAd,VeryMoist,Steep,StrongFront,Other,E_W_S,SigNegative,Other,SWQuad,Westerly,DenvCyclone
WeakUp,Neutral,Down,Neutral,Neutral,Wet,Neutral,Neutral,Neutral,PC,PC,PC,PC,Weak,Strong,DCVZFavor,Strong,None,Strong,Marked,LittleChange,LittleChange,Negative,Decreasing,SIG,May15_Jun14,E,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Instability,Average,LessUnstable,ACEFK,Stifling,Moderate,Slight,E,XNIL,SIG,SIG,LowMtsHighPl,Steep,Dry,Steep,NoMajor,MoistMDryL,Other,PosToNeg,None,SWQuad,Westerly,SEQuad
Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Wet,Neutral,Neutral,Clear,PC,Clear,Clear,Strong,Strong,DCVZFavor,Weak,Weak,None,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Aug20_Sep15,C,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Unfavorable,None,C,XNIL,XNIL,SIG,LowAtStation,Steep,Dry,Steep,MarkedUpper,Other,E_W_N,LittleChange,Moving,AllElse,Westerly,LongAnticyc
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Neutral,Dry,Dry,Dry,PC,PC,Clear,Clear,None,None,Westerly,None,None,None,None,DecCapIncIns,Decreasing,WeakPos,LittleChange,XNIL,Jul16_Aug10,I,CThruK,Stifling,Average,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,HI,None,Weak,Slight,I,XNIL,XNIL,XNIL,LowMtsHighPl,ModerateOrLe,Dry,CloseToDryAd,MarkedUpper,MoistMDryL,E_W_S,SigNegative,QStationary,AllElse,LVorOther,DenvCyclone
WeakUp,Neutral,Neutral,WeakUp,WeakUp,VeryWet,Dry,VeryWet,VeryWet,Clear,PC,Clear,PC,Strong,Strong,Other,None,None,None,None,DecCapIncIns,Decreasing,StrongPos,Increasing,SIG,Jun15_Jul1,D,CThruK,None,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,D,Stifling,Weak,None,D,XNIL,XNIL,SIG,LowMtsHighPl,Steep,Dry,ModerateOrLe,OtherRapid,DryMMoistL,Other,LittleChange,QStationary,AllElse,Westerly,WidespdDnsl
Neutral,WeakUp,WeakUp,WeakUp,WeakUp,VeryWet,Dry,Neutral,Neutral,PC,Clear,Clear,Clear,Weak,Strong,DCVZFavor,Strong,None,Strong,Some,LittleChange,LittleChange,Neutral,LittleChange,SIG,Jul2_Jul15,J,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,GJ,TotalInhibit,Moderate,None,J,SIG,SIG,SIG,LowAtStation,ModerateOrLe,Dry,Steep,NoMajor,Other,E_W_N,LittleChange,Other,LV,LVorOther,WidespdDnsl
Down,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Clear,Clear,Clear,Clear,None,Weak,Westerly,Weak,Strong,None,None,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,May15_Jun14,G,CThruK,Stifling,MoreThanAve,MoreThanAve,G,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,GJ,Stifling,Moderate,Moderate,G,SIG,SIG,SIG,LowAtStation,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,Other,DryLine,LittleChange,None,SWQuad,Westerly,WidespdDnsl
StrongUp,Down,Neutral,Down,Down,Dry,Neutral,Wet,Neutral,Clear,PC,PC,PC,None,None,Westerly,None,Weak,None,None,LittleChange,LittleChange,WeakPos,Increasing,XNIL,Jul16_Aug10,E,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,None,Moderate,Strong,E,XNIL,XNIL,XNIL,LowNHighS,CloseToDryAd,VeryMoist,ModerateOrLe,NoMajor,Other,DryLine,LittleChange,None,SWQuad,Westerly,LongAnticyc
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Dry,Clear,PC,PC,PC,Weak,Strong,StrongWest,Strong,None,Weak,Marked,LittleChange,LittleChange,Negative,LittleChange,SVR,Aug11_Aug20,F,CThruK,PartInhibit,Average,Average,F,N1GtLIGt_4,Neutral,Average,Average,ACEFK,None,Moderate,Strong,F,SIG,SIG,SVR,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,Other,Other,SigPositive,None,LV,LVorOther,E_NE
StrongUp,Neutral,StrongUp,StrongUp,StrongUp,Neutral,Neutral,Dry,Wet,Clear,Clear,Clear,Clear,None,Weak,Westerly,None,Weak,None,None,LittleChange,LittleChange,WeakPos,LittleChange,XNIL,Aug20_Sep15,E,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,None,Weak,Slight,E,SIG,SIG,SIG,LowEvrywhere,CloseToDryAd,Average,ModerateOrLe,OtherRapid,MoistMDryL,Other,LittleChange,None,AllElse,Westerly,DenvCyclone
Neutral,Neutral,StrongUp,WeakUp,WeakUp,Neutral,VeryWet,Neutral,Wet,PC,PC,Clear,Clear,Weak,Strong,Westerly,Weak,Weak,Weak,Some,LittleChange,LittleChange,Negative,Decreasing,SIG,Jul16_Aug10,B,AB,PartInhibit,MoreThanAve,MoreThanAve,ABI,LILt_8,Stability,LessUnstable,LessUnstable,B,None,Weak,Slight,B,SIG,SIG,SIG,HighEvrywher,Steep,Average,CloseToDryAd,NoMajor,DryMMoistL,DenvCyclone,LittleChange,None,AllElse,LVorOther,DenvCyclone
